ID,GUZERGAH_A,GUZERGAH_K,HAT_ADI,HAT_KODU,DEPAR_NO,DURUM,UZUNLUK,HAT_BASI,HAT_SONU,YON,HAT_ID,SURE,RING_MI,B_NOKTASI,latitude,longitude
3954,PENDİK - BATTALGAZİ MAHALLESİ,KM26_D_D1833,ÇAMLIK MAHALLESİ - PENDİK METRO/ YHT / PENDİK,KM26,1833,AKTİF,286978.0,SULTANBEYLİ PERONLAR,PENDİK,DÖNÜŞ,840,412127.00000000006,HAYIR,0,40.92808912204407,29.269805515784583
3957,SULTANBEYLİ PERONLAR  -  PENDİK,KM26_G_D1682,ÇAMLIK MAHALLESİ - PENDİK METRO/ YHT / PENDİK,KM26,1682,AKTİF,1911678.0,SULTANBEYLİ PERONLAR,PENDİK,GİDİŞ,840,277504.0,HAYIR,0,40.90578642263399,29.25709797261152
3959,BATTALGAZİ MAHALLESİ  -  PENDİK,KM26_G_D1834,ÇAMLIK MAHALLESİ - PENDİK METRO/ YHT / PENDİK,KM26,1834,AKTİF,3072605.0,SULTANBEYLİ PERONLAR,PENDİK,GİDİŞ,840,444937.0,HAYIR,0,40.92855992736801,29.27008512560636
3962,PENDİK YHT İSTASYONU  -  SULTANBEYLİ PERONLAR,KM27_D_D1614,YENİŞEHİR - PENDİK METRO/ YHT / PENDİK,KM27,1614,AKTİF,1532499.0,SULTANBEYLİ PERONLAR,PENDİK,DÖNÜŞ,952,222462.0,HAYIR,0,40.91292230577758,29.281464494212017
3963,PENDİK KÖPRÜSÜ   -  SULTANBEYLİ PERONLAR,KM27_D_D1620,YENİŞEHİR - PENDİK METRO/ YHT / PENDİK,KM27,1620,AKTİF,1687571.9999999998,SULTANBEYLİ PERONLAR,PENDİK,DÖNÜŞ,952,244973.0,HAYIR,0,40.91986251017455,29.29518574447209
3964,KARTAL METRO  -  SULTANBEYLİ PERONLAR,KM27_D_D1658,YENİŞEHİR - PENDİK METRO/ YHT / PENDİK,KM27,1658,AKTİF,1751856.0,SULTANBEYLİ PERONLAR,PENDİK,DÖNÜŞ,952,254302.0,HAYIR,0,40.91073908212844,29.26935190219865
3967,SULTANBEYLİ PERONLAR - PENDİK,KM27_G_D0,YENİŞEHİR - PENDİK METRO/ YHT / PENDİK,KM27,0,AKTİF,2081993.0,SULTANBEYLİ PERONLAR,PENDİK,GİDİŞ,952,302226.0,HAYIR,0,40.90854142998722,29.277155250601712
3969,SULTANBEYLİ PERONLAR - EŞREF BİTLİS BULVARI,KM27_G_D1619,YENİŞEHİR - PENDİK METRO/ YHT / PENDİK,KM27,1619,AKTİF,3322985.0,SULTANBEYLİ PERONLAR,PENDİK,GİDİŞ,952,482372.0,EVET,227814,40.91843222845112,29.292306104229755
3970,SULTANBEYLİ PERONLAR - KARTAL KÖPRÜ ÇIKIŞI,KM27_G_D1659,YENİŞEHİR - PENDİK METRO/ YHT / PENDİK,KM27,1659,AKTİF,2582036.0,SULTANBEYLİ PERONLAR,PENDİK,GİDİŞ,952,374813.0,HAYIR,0,40.91620612792582,29.26262317463357
3972,SULTANBEYLİ PERONLAR - PENDİK YHT İSTASYONU,KM27_G_D1680,YENİŞEHİR - PENDİK METRO/ YHT / PENDİK,KM27,1680,AKTİF,1775969.0,SULTANBEYLİ PERONLAR,PENDİK,GİDİŞ,952,257803.0,HAYIR,0,40.91503223674175,29.285764789281664
3974,KURTKÖY MAHALLESİ METRO  -  OKAN ÜNİVERSİTESİ,KM28_D_D0,OKAN ÜNİVERSİTESİ - KURTKÖY  METRO,KM28,0,AKTİF,1539451.0,OKAN ÜNİVERSİTESİ,KURTKÖY MAHALLESİ METRO,DÖNÜŞ,600,223469.0,HAYIR,0,40.92976114780139,29.33379962879366
3976,PENDİK KÖPRÜSÜ   -  OKAN ÜNİVERSİTESİ,KM28_D_D1661,OKAN ÜNİVERSİTESİ - KURTKÖY  METRO,KM28,1661,AKTİF,2103337.0,OKAN ÜNİVERSİTESİ,KURTKÖY MAHALLESİ METRO,DÖNÜŞ,600,305324.99999999994,HAYIR,0,40.92158867829853,29.31525945464995
3979,SANAYİ SİTESİ  -  OKAN ÜNİVERSİTESİ,KM28_D_D1747,OKAN ÜNİVERSİTESİ - KURTKÖY  METRO,KM28,1747,AKTİF,2277612.0,OKAN ÜNİVERSİTESİ,KURTKÖY MAHALLESİ METRO,DÖNÜŞ,600,330624.99999999994,HAYIR,0,40.923443647252576,29.30648470176786
3980,OKAN ÜNİVERSİTESİ  -  KURTKÖY MAHALLESİ METRO,KM28_G_D0,OKAN ÜNİVERSİTESİ - KURTKÖY  METRO,KM28,0,AKTİF,1522861.0,OKAN ÜNİVERSİTESİ,KURTKÖY MAHALLESİ METRO,GİDİŞ,600,221058.0,HAYIR,0,40.93097972747891,29.335508374775177
3981,OKAN ÜNİVERSİTESİ  -  DENİZ HARP OKULU,KM28_G_D1538,OKAN ÜNİVERSİTESİ - KURTKÖY  METRO,KM28,1538,AKTİF,3320938.0,OKAN ÜNİVERSİTESİ,KURTKÖY MAHALLESİ METRO,GİDİŞ,600,474741.0,HAYIR,0,40.87558853906917,29.33678872896548
4041,MİMAR SİNAN ÖĞRENCİ YURDU  - ÜSTBOSTANCI,KM41_G_D1754,MARMARA ÜNİVERSİTESİ-KÜÇÜKYALI METRO-BAŞIBÜYÜK SAĞLIK KAMPÜSÜ,KM41,1754,AKTİF,1158196.0,"MARMARA ÜNİVERSİTESİ ATATÜRK EĞİTİM FAKÜLTESİ, İKTİSAT VE İŞLETME","MARMARA ÜNİVERSİTESİ ATATÜRK EĞİTİM FAKÜLTESİ, İKTİSAT VE İŞLETME",GİDİŞ,884,133286.0,HAYIR,0,40.952874547934165,29.13679001713868
4042,MEHMET AKİF - PROF. HÜSEYİN KAPTAN SOKAK,KM42_D_D0,BAŞIBÜYÜK - SÜREYYAPAŞA HASTANESİ/ MALTEPE,KM42,0,AKTİF,685007.0,PROF. HÜSEYİN KAPTAN SOKAK,MEHMET AKİF,DÖNÜŞ,1711,99437.0,HAYIR,0,40.94956119880301,29.14603789135245
4043,PROF. HÜSEYİN KAPTAN SOKAK - MEHMET AKİF,KM42_G_D0,BAŞIBÜYÜK - SÜREYYAPAŞA HASTANESİ/ MALTEPE,KM42,0,AKTİF,661534.0000000001,PROF. HÜSEYİN KAPTAN SOKAK,MEHMET AKİF,GİDİŞ,1711,9603.0,HAYIR,0,40.94954201696108,29.145780975392405
4045,MEHMET AKİF - MESLEK YÜKSEK OKULU,KM43_D_D0,MALTEPE ÜNİVERSİTESİ - ZÜMRÜTEVLER/ MALTEPE,KM43,0,AKTİF,1105035.0,MESLEK YÜKSEKOKULU,MEHMET AKİF,DÖNÜŞ,1712,160406.0,HAYIR,0,40.94880737975462,29.163698289819305
4047,MESLEK YÜKSEKOKULU  - MEHMET AKİF,KM43_G_D0,MALTEPE ÜNİVERSİTESİ - ZÜMRÜTEVLER/ MALTEPE,KM43,0,AKTİF,110078.0,MESLEK YÜKSEKOKULU,MEHMET AKİF,GİDİŞ,1712,143619.0,HAYIR,0,40.94962478179493,29.164210998303226
4049,MİMAR SİNAN ÖĞRENCİ YURDU - MALTEPE METRO İSTASYONU,KM43_G_D2079,MALTEPE ÜNİVERSİTESİ - ZÜMRÜTEVLER/ MALTEPE,KM43,2079,AKTİF,44894.0,MESLEK YÜKSEKOKULU,MEHMET AKİF,GİDİŞ,1712,65169.0,HAYIR,0,40.946218073343616,29.15505872758583
4051,MESLEK YÜKSEKOKULU  - MARMARA EĞİTİM KÖYÜ,KM43_G_D2083,MALTEPE ÜNİVERSİTESİ - ZÜMRÜTEVLER/ MALTEPE,KM43,2083,AKTİF,1731869.0,MESLEK YÜKSEKOKULU,MEHMET AKİF,GİDİŞ,1712,235226.0,EVET,212152,40.95170335047475,29.16619187484693
4052,MESLEK YÜKSEKOKULU  - MARMARA EĞİTİM KÖYÜ,KM43_G_D2104,MALTEPE ÜNİVERSİTESİ - ZÜMRÜTEVLER/ MALTEPE,KM43,2104,AKTİF,1737996.0000000002,MESLEK YÜKSEKOKULU,MEHMET AKİF,GİDİŞ,1712,236118.0,EVET,212152,40.951699120198604,29.166301605640964
4053,MEHMET AKİF - MESLEK YÜKSEK OKULU,KM44_D_D0,MALTEPE ÜNİVERSİTESİ - SİTELER - MALTEPE,KM44,0,AKTİF,114078.0,MESLEK YÜKSEKOKULU,MEHMET AKİF,DÖNÜŞ,1713,163288.0,HAYIR,0,40.949543286191606,29.16420059986668
4054,MESLEK YÜKSEKOKULU  - MEHMET AKİF,KM44_G_D0,MALTEPE ÜNİVERSİTESİ - SİTELER - MALTEPE,KM44,0,AKTİF,1152743.0,MESLEK YÜKSEKOKULU,MEHMET AKİF,GİDİŞ,1713,149463.0,HAYIR,0,40.95006637720648,29.164451183533444
4057,"MARMARA ÜNİVERSİTESİ ATATÜRK EĞİTİM FAKÜLTESİ, İKTİSAT VE İŞLETME FAKÜLTESİ -  MESLEK YÜKSEK OKULU",KM45_G_D0,MARMARA ÜNİVERSİTESİ / KÜÇÜKYALI METRO - MİMAR SİNAN ÖĞR.YRD./ MALTEPE,KM45,0,AKTİF,2894268.0,"MARMARA ÜNİVERSİTESİ ATATÜRK EĞİTİM FAKÜLTESİ, İKTİSAT VE İŞLETME",MESLEK YÜKSEK OKULU,GİDİŞ,1714,402312.0,EVET,213842,40.95433430903912,29.15341415145392
4059,MİMAR SİNAN ÖĞRENCİ YURDU  - MESLEK YÜKSEK OKULU,KM45_G_D2039,MARMARA ÜNİVERSİTESİ / KÜÇÜKYALI METRO - MİMAR SİNAN ÖĞR.YRD./ MALTEPE,KM45,2039,AKTİF,1921042.0,"MARMARA ÜNİVERSİTESİ ATATÜRK EĞİTİM FAKÜLTESİ, İKTİSAT VE İŞLETME",MESLEK YÜKSEK OKULU,GİDİŞ,1714,261238.0,EVET,261612,40.95390017431304,29.153041704956777
4060,CEVİZLİ PERONLAR - RECEP TAYYİP ERDOĞAN CADDESİ,KM60_D_D0,VEYSEL KARANİ - KARTAL METRO / CEVİZLİ,KM60,0,AKTİF,1929263.0,RECEP TAYYİP ERDOĞAN CADDESİ,CEVİZLİ PERONLAR,DÖNÜŞ,614,279939.0,HAYIR,0,40.936960775963634,29.208461737999095
4065,CEVİZLİ PERONLAR - SULTANBEYLİ PERONLAR,KM70_D_D0,SULTANBEYLİ/PETROL YOLU CADDESI - KARTAL METRO / CEVİZLİ,KM70,0,AKTİF,2447995.0,SULTANBEYLİ PERONLAR,CEVİZLİ PERONLAR,DÖNÜŞ,599,35274.0,HAYIR,0,40.94200665786449,29.227459817021767
4066,SULTANBEYLİ PERONLAR - CEVİZLİ PERONLAR,KM70_G_D0,SULTANBEYLİ/PETROL YOLU CADDESI - KARTAL METRO / CEVİZLİ,KM70,0,AKTİF,2377575.0,SULTANBEYLİ PERONLAR,CEVİZLİ PERONLAR,GİDİŞ,599,344376.0,HAYIR,0,40.946220647647145,29.2309342939568
4067,CEVİZLİ PERONLAR - YENİDOĞAN PERONLAR,KM71_D_D0,YENİDOĞAN PERONLAR/ ADİL MAH. - CEVİZLİ,KM71,0,AKTİF,2910121.0,YENİDOĞAN PERONLAR,CEVİZLİ PERONLAR,DÖNÜŞ,837,422436.0,HAYIR,0,40.95670276399738,29.22396549308334
4068,YENİDOĞAN PERONLAR  -  CEVİZLİ PERONLAR,KM71_G_D0,YENİDOĞAN PERONLAR/ ADİL MAH. - CEVİZLİ,KM71,0,AKTİF,2768761.0,YENİDOĞAN PERONLAR,CEVİZLİ PERONLAR,GİDİŞ,837,401915.00000000006,HAYIR,0,40.96099809585862,29.226953320649987
4069,BATTALGAZİ MAHALLESİ  -  PENDİK,KM72_D_D0,PENDİK/PENDİK METRO/ YHT - SULTANBEYLİ DEVLET HAST.,KM72,0,AKTİF,2513902.0,PENDİK,BATTALGAZİ MAHALLESİ,DÖNÜŞ,773,364922.0,HAYIR,0,40.924443518176105,29.26076319717087
4000,KARTAL - KURFALI MAHALLESİ,KM32_D_D0,KURFALI - KARTAL METRO / KARTAL,KM32,0,AKTİF,84145.0,KURFALI MAHALLESİ,KARTAL,DÖNÜŞ,970,121276.0,HAYIR,0,40.90137238985402,29.212590299409943
4072,SANAYİ SİTESİ - BATTALGAZİ MAHALLESİ,KM72_G_D1740,PENDİK/PENDİK METRO/ YHT - SULTANBEYLİ DEVLET HAST.,KM72,1740,AKTİF,2309357.0,PENDİK,BATTALGAZİ MAHALLESİ,GİDİŞ,773,335228.99999999994,HAYIR,0,40.93389865779943,29.267840853395946
4073,OLİMPİYATKÖY METRO  -  KAYABAŞI KİPTAŞ PERON,MK11_G_D6385,OLİMPİYATKÖY METRO - KAYAŞEHİR - GÜVERCİNTEPE,MK11,6385,AKTİF,1158181.0,OLİMPİYATKÖY METRO,OLİMPİYATKÖY METRO,GİDİŞ,205,168123.0,HAYIR,0,41.0990922090016,28.759622045415185
54878,ALİYA İZZETBEGOVİÇ PARKI - KARTAL,133Ş_G_D1365,ÇAĞDAŞKENT/ ŞEKERPINAR MAH. - KARTAL,133Ş,1365,AKTİF,263286.0,ÇAĞDAŞKENT SAĞLIK OCAĞI,KARTAL,GİDİŞ,85,382188.0,HAYIR,0,40.858665405630575,29.294835962476466
4080,OLİMPİYATKÖY METRO - İGTOT,MK13_D_D0,ŞAHİNTEPE İGTOT - OLİMPİYATKÖY METRO,MK13,0,AKTİF,1067149.0,İGTOT,OLİMPİYATKÖY METRO,DÖNÜŞ,204,15491.0,HAYIR,0,41.07376419175815,28.74067922147631
4088,OLİMPİYATKÖY METRO  -  VADİTEPE,MK14_D_D0,KİPTAŞ VADİTEPE - OLİMPİYATKÖY METRO,MK14,0,AKTİF,1698167.0,VADİTEPE,OLİMPİYATKÖY METRO,DÖNÜŞ,201,24433.0,HAYIR,0,41.06912723740371,28.723876656241845
3235,KAYAŞEHİR  -  FENERTEPE PERONLAR,78G_D_D0,FENERTEPE PERON/BAŞAKŞEHİR - KAYAŞEHİR,78G,0,AKTİF,2964551.9999999995,FENERTEPE PERONLAR,KAYAŞEHİR,DÖNÜŞ,695,43034.0,HAYIR,0,41.08871290917048,28.781575378649627
3479,YENİ MAHALLE METRO -  YUSUFPAŞA,92B_G_D7930,YENİ MAHALLE METRO / ATEŞTUĞLA - AKSARAY,92B,7930,AKTİF,3151503.0,YENİ MAHALLE METRO,AKSARAY RİNG,GİDİŞ,6,457475.00000000006,EVET,105701,41.02495860346801,28.88894233017168
3481,EMİNÖNÜ  -  HAZNEDAR,92C_D_D0,HAZNEDAR - EMİNÖNÜ,92C,0,AKTİF,1572803.0,HAZNEDAR,EMİNÖNÜ,DÖNÜŞ,5,228308.0,HAYIR,0,41.01747906941269,28.90723922421792
3482,HAZNEDAR  -  EMİNÖNÜ,92C_G_D0,HAZNEDAR - EMİNÖNÜ,92C,0,AKTİF,1642663.0,HAZNEDAR,EMİNÖNÜ,GİDİŞ,5,238451.0,HAYIR,0,41.01803871559532,28.91747333938917
3484,YENİ MAHALLE METRO  -  AKSARAY RİNG,92K_G_D0,YENİ MAHALLE METRO / KİRAZLI - AKSARAY,92K,0,AKTİF,1624878.0,YENİ MAHALLE METRO,AKSARAY RİNG,GİDİŞ,4,23587.0,HAYIR,0,41.035087776299655,28.89026210086428
3488,YENİ MAHALLE METRO -  AKSARAY RİNG,92K_G_D7816,YENİ MAHALLE METRO / KİRAZLI - AKSARAY,92K,7816,AKTİF,3339537.0,YENİ MAHALLE METRO,AKSARAY RİNG,GİDİŞ,4,484774.0,EVET,189471,41.03531552061617,28.890491355847924
3489,MECİDİYEKÖY METROBÜS  -  ÇINAR MAHALLESİ,92M_D_D0,BAĞCILAR DEVLET HASTANESİ - MECİDİYEKÖY,92M,0,AKTİF,2206217.0,ÇINAR MAHALLESİ,MECİDİYEKÖY METROBÜS,DÖNÜŞ,876,320258.0,HAYIR,0,41.044919110949465,28.909280320362075
3490,ÇINAR MAHALLESİ  -  MECİDİYEKÖY METROBÜS,92M_G_D0,BAĞCILAR DEVLET HASTANESİ - MECİDİYEKÖY,92M,0,AKTİF,2151129.0,ÇINAR MAHALLESİ,MECİDİYEKÖY METROBÜS,GİDİŞ,876,312260.99999999994,HAYIR,0,41.04235582414526,28.909777289369345
3491,MECİDİYEKÖY METROBÜS  -  YENİ MAHALLE METRO,92Ş_D_D0,YENİ MAHALLE METRO - MECİDİYEKÖY,92Ş,0,AKTİF,2061585.0,YENİ MAHALLE METRO,MECİDİYEKÖY METROBÜS,DÖNÜŞ,3,299263.00000000006,HAYIR,0,41.0480918339086,28.9062088546561
3492,MECİDİYEKÖY METROBÜS  -  YENİ MAHALLE METRO,92Ş_D_D7254,YENİ MAHALLE METRO - MECİDİYEKÖY,92Ş,7254,AKTİF,2061585.0,YENİ MAHALLE METRO,MECİDİYEKÖY METROBÜS,DÖNÜŞ,3,299263.00000000006,HAYIR,0,41.0480918339086,28.9062088546561
3493,YENİ MAHALLE METRO  -  MECİDİYEKÖY METROBÜS,92Ş_G_D0,YENİ MAHALLE METRO - MECİDİYEKÖY,92Ş,0,AKTİF,2079922.0,YENİ MAHALLE METRO,MECİDİYEKÖY METROBÜS,GİDİŞ,3,301924.0,HAYIR,0,41.04638069165763,28.904585145893066
3494,YENİ MAHALLE METRO  -  MECİDİYEKÖY METROBÜS,92Ş_G_D7253,YENİ MAHALLE METRO - MECİDİYEKÖY,92Ş,7253,AKTİF,2079922.0,YENİ MAHALLE METRO,MECİDİYEKÖY METROBÜS,GİDİŞ,3,301924.0,HAYIR,0,41.04638069165763,28.904585145893066
1642,TÜYAP  -  ÇAĞDAŞKENT,300_G_D7740,SİLİVRİ-TÜYAP,300,7740,AKTİF,438081.0,SİLİVRİ SON DURAK,TÜYAP,GİDİŞ,851,63593.0,HAYIR,0,41.05528119043414,28.334331049658516
3495,HARBİYE ASKERİ MÜZE   -  ÇINAR MAHALLESİ,92T_D_D0,BAĞCILAR DEVLET HASTANESİ - TAKSİM,92T,0,AKTİF,1868901.0,ÇINAR MAHALLESİ,HARBİYE ASKERİ MÜZE,DÖNÜŞ,498,271291.0,HAYIR,0,41.0207112901148,28.918586066690537
3496,ÇINAR MAHALLESİ  -  HARBİYE ASKERİ MÜZE,92T_G_D0,BAĞCILAR DEVLET HASTANESİ - TAKSİM,92T,0,AKTİF,2022438.0,ÇINAR MAHALLESİ,HARBİYE ASKERİ MÜZE,GİDİŞ,498,293583.0,HAYIR,0,41.02113142569626,28.917549775540216
3497,ÇINAR MAHALLESİ -  HARBİYE,92T_G_D7015,BAĞCILAR DEVLET HASTANESİ - TAKSİM,92T,7015,AKTİF,389217.0,ÇINAR MAHALLESİ,HARBİYE ASKERİ MÜZE,GİDİŞ,498,564996.0,EVET,117322,41.02092744719529,28.91804590596637
3500,EMİNÖNÜ  -  ZEYTİNBURNU,93_D_D5022,ZEYTİNBURNU - EMİNÖNÜ,93,5022,AKTİF,1473866.0,ZEYTİNBURNU,EMİNÖNÜ,DÖNÜŞ,2,213949.0,HAYIR,0,41.00363732834873,28.919041804752307
3501,ZEYTİNBURNU  -  EMİNÖNÜ,93_G_D0,ZEYTİNBURNU - EMİNÖNÜ,93,0,AKTİF,1689559.0,ZEYTİNBURNU,EMİNÖNÜ,GİDİŞ,2,245258.0,HAYIR,0,41.0047482577896,28.92639151700857
3508,MECİDİYEKÖY AVM  -  ZEYTİNBURNU,93M_D_D0,ZEYTİNBURNU - MECİDİYEKÖY,93M,0,AKTİF,2021391.0,ZEYTİNBURNU,MECİDİYEKÖY AVM,DÖNÜŞ,571,293429.0,HAYIR,0,41.02513103740048,28.931192823738
3512,ZEYTİNBURNU - MECİDİYEKÖY AVM,93M_G_D0,ZEYTİNBURNU - MECİDİYEKÖY,93M,0,AKTİF,2028198.0,ZEYTİNBURNU,MECİDİYEKÖY AVM,GİDİŞ,571,294417.0,HAYIR,0,41.02411893680572,28.9328505948198
3513,ZEYTİNBURNU - MECİDİYEKÖY AVM,93M_G_D5296,ZEYTİNBURNU - MECİDİYEKÖY,93M,5296,AKTİF,2047935.0,ZEYTİNBURNU,MECİDİYEKÖY AVM,GİDİŞ,571,29728.0,HAYIR,0,41.024699590016816,28.933673898236467
3517,HARBİYE ASKERİ MÜZE  - ZEYTİNBURNU,93T_D_D0,ZEYTİNBURNU - TAKSİM,93T,0,AKTİF,181205.0,ZEYTİNBURNU,HARBİYE ASKERİ MÜZE,DÖNÜŞ,570,26304.0,HAYIR,0,41.00960352031867,28.92989870758373
3521,ZEYTİNBURNU  -  HARBİYE ASKERİ MÜZE,93T_G_D0,ZEYTİNBURNU - TAKSİM,93T,0,AKTİF,187614.0,ZEYTİNBURNU,HARBİYE ASKERİ MÜZE,GİDİŞ,570,272344.0,HAYIR,0,41.00941308220034,28.932411201724392
3526,ZEYTİNBURNU  -  İBNİ SİNA İLKOKULU,94_D_D0,İBNİ SİNA İLKOKULU - ZEYTİNBURNU,94,0,AKTİF,325803.00000000006,İBNİ SİNA İLKOKULU,ZEYTİNBURNU,DÖNÜŞ,569,47294.0,HAYIR,0,41.00140687450344,28.88926877638785
3529,YUSUFPAŞA  -  ZUHURATBABA,94A_D_D0,BAKIRKÖY - AKSARAY,94A,0,AKTİF,878075.0,ZUHURATBABA,AKSARAY RİNG,DÖNÜŞ,568,127463.0,HAYIR,0,41.0069097751818,28.9023394357546
3530,ZUHURATBABA  -  AKSARAY RİNG,94A_G_D0,BAKIRKÖY - AKSARAY,94A,0,AKTİF,1026636.0,ZUHURATBABA,AKSARAY RİNG,GİDİŞ,568,149028.0,HAYIR,0,41.00515277238389,28.902449430252485
3531,ZUHURATBABA -  BEYAZIT,94A_G_D7078,BAKIRKÖY - AKSARAY,94A,7078,AKTİF,2190872.0,ZUHURATBABA,AKSARAY RİNG,GİDİŞ,568,31613.0,EVET,307043,41.00646589050702,28.909662017481143
3532,ZUHURATBABA  -  BEYAZIT,94A_G_D7686,BAKIRKÖY - AKSARAY,94A,7686,AKTİF,1164099.0,ZUHURATBABA,AKSARAY RİNG,GİDİŞ,568,168983.0,HAYIR,0,41.00570755786476,28.90967245670955
55142,4.LEVENT METRO -  AYAZAĞA GARAJI,41SM_D_D4390,YENI AYAZAĞA MEZARLIĞI- 4.LEVENT METRO,41SM,4390,AKTİF,1499651.9999999998,AYAZAĞA MEZARLIĞI,4.LEVENT METRO,DÖNÜŞ,320,217694.0,EVET,114721,41.10149737836099,28.999113185465195
3971,SULTANBEYLİ PERONLAR - PENDİK KÖPRÜSÜ,KM27_G_D1672,YENİŞEHİR - PENDİK METRO/ YHT / PENDİK,KM27,1672,AKTİF,1649169.0,SULTANBEYLİ PERONLAR,PENDİK,GİDİŞ,952,239396.0,HAYIR,0,40.91994952553072,29.29139334334355
55273,ANADOLU ADALET SARAYI  -  GÖNÜL SOK - ŞEHİT BAYRAM AKSU,AND2Y_D_D3046,ANADOLU2 DEPAR / YUNUS,AND2Y,3046,AKTİF,2514967.0,YUNUS GARAJI,YUNUS GARAJI,DÖNÜŞ,829,365074.0,HAYIR,0,40.86275045267112,29.28488559143025
3542,15 TEMMUZ MAHALLESİ AİLE SAĞLIĞI MERKEZİ  -  AKSARAY RİNG,97_G_D0,15 TEMMUZ MAHALLESİ - AKSARAY,97,0,AKTİF,1843534.0,15 TEMMUZ MAHALLESİ AİLE SAĞLIĞI MERKEZİ,AKSARAY RİNG,GİDİŞ,566,26761.0,HAYIR,0,41.01135035751841,28.87191128923991
3543,15 TEMMUZ MAHALLESİ AİLE SAĞLIĞI MERKEZİ -  BEYAZIT,97_G_D3836,15 TEMMUZ MAHALLESİ - AKSARAY,97,3836,AKTİF,3366214.0,15 TEMMUZ MAHALLESİ AİLE SAĞLIĞI MERKEZİ,AKSARAY RİNG,GİDİŞ,566,488647.00000000006,EVET,301043,41.00915495334594,28.88488953875716
55281,HAMZA YERLİKAYA -  İSTEK VAKFI,AVR2_G_D3211,AVRUPA 2 DEPAR / TOPKAPI,AVR2,3211,AKTİF,622735.0,TOPKAPI,TOPKAPI,GİDİŞ,878,90397.0,EVET,106272,41.085947971664,28.87185476053274
55293,MECİDİYEKÖY METROBÜS  -  15 TEMMUZ MAHALLESİ AİLE SAĞLIĞI MERKEZİ,97M_D_D8149,15 TEMMUZ MAHALLESİ - MECİDİYEKÖY,97M,8149,AKTİF,2232848.0,15 TEMMUZ MAHALLESİ AİLE SAĞLIĞI MERKEZİ,MECİDİYEKÖY METROBÜS,DÖNÜŞ,562,324123.00000000006,HAYIR,0,41.05176664898936,28.892053316221727
3552,15 TEMMUZ MAHALLESİ AİLE SAĞLIĞI MERKEZİ -  AKSARAY RİNG,97_G_D7817,15 TEMMUZ MAHALLESİ - AKSARAY,97,7817,AKTİF,3619886.0,15 TEMMUZ MAHALLESİ AİLE SAĞLIĞI MERKEZİ,AKSARAY RİNG,GİDİŞ,566,525469.0,EVET,189471,41.0117579577761,28.87327544015616
3554,EMİNÖNÜ  -  BASINSİTESİ,97A_D_D0,BASINSİTESİ - EMİNÖNÜ,97A,0,AKTİF,1365314.0,BASINSİTESİ,EMİNÖNÜ,DÖNÜŞ,565,19819.0,HAYIR,0,41.00974801746537,28.907563147955315
3555,BASINSİTESİ  -  EMİNÖNÜ,97A_G_D0,BASINSİTESİ - EMİNÖNÜ,97A,0,AKTİF,1505177.0,BASINSİTESİ,EMİNÖNÜ,GİDİŞ,565,218493.0,HAYIR,0,41.011252479795786,28.917816270066496
3556,SOĞANLI - EMİNÖNÜ,97A_G_D7230,BASINSİTESİ - EMİNÖNÜ,97A,7230,AKTİF,1652988.0000000002,BASINSİTESİ,EMİNÖNÜ,GİDİŞ,565,23995.0,HAYIR,0,41.01056327868103,28.912236774012666
3572,KAZLIÇEŞME MARMARAY  -  BÖLGE İDARE MAHKEMESİ,97E_D_D0,MAHMUTBEY / GÜNEŞLİ - KAZLIÇEŞME,97E,0,AKTİF,2064968.0,BÖLGE İDARE MAHKEMESİ,KAZLIÇEŞME MARMARAY,DÖNÜŞ,692,299756.99999999994,HAYIR,0,41.01052793639655,28.86118844335425
3574,BÖLGE İDARE MAHKEMESİ  -  KAZLIÇEŞME MARMARAY,97E_G_D0,MAHMUTBEY / GÜNEŞLİ - KAZLIÇEŞME,97E,0,AKTİF,213068.0,BÖLGE İDARE MAHKEMESİ,KAZLIÇEŞME MARMARAY,GİDİŞ,692,309292.0,HAYIR,0,41.00839113158624,28.861442138149997
3575,AKSARAY RİNG  -  YENİ MAHALLE METRO,97G_D_D0,YENİ MAHALLE METRO - AKSARAY,97G,0,AKTİF,162327.0,YENİ MAHALLE METRO,AKSARAY RİNG,DÖNÜŞ,563,235636.0,HAYIR,0,41.0387940396345,28.88694847610208
3576,BEYAZIT  -  YENİ MAHALLE METRO,97G_D_D7142,YENİ MAHALLE METRO - AKSARAY,97G,7142,AKTİF,1702882.0,YENİ MAHALLE METRO,AKSARAY RİNG,DÖNÜŞ,563,247193.0,HAYIR,0,41.03727918232014,28.89071409977276
3577,YENİ MAHALLE METRO  -  AKSARAY RİNG,97G_G_D0,YENİ MAHALLE METRO - AKSARAY,97G,0,AKTİF,1610242.0,YENİ MAHALLE METRO,AKSARAY RİNG,GİDİŞ,563,233745.0,HAYIR,0,41.03825590610684,28.886078446162784
3579,YENİ MAHALLE METRO  -  BEYAZIT,97G_G_D7138,YENİ MAHALLE METRO - AKSARAY,97G,7138,AKTİF,1739592.0,YENİ MAHALLE METRO,AKSARAY RİNG,GİDİŞ,563,252522.0,HAYIR,0,41.03589699805935,28.892078450788453
